created_at,user_id_str,id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
Sat May 06 03:10:23 +0000 2023,2269237075,1654685010991931398,zxx,"Nashville, North Carolina",Retired..Widowed 2007..Remarried 2011..2 children..2 step children..3 grand kids..5 step grand kids..Very Blessed by God,https://t.co/2ZhU5zaD8Z,fatcatboots,Sharon Tudor Parker,71,71,0,8101,423,1488,16912,False,0,False,0
Mon Nov 13 04:47:03 +0000 2017,760557014900678656,929933603374497792,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/cgpd2zxHfe,KumheWillie,Willie Bernice Kumhe,79,79,0,3689,264,6,728,False,0,False,0
Mon Nov 13 05:11:20 +0000 2017,18996956,929939717960978432,en,Red State w/ pustules of blue,"ULTRA MAGA, x-NFL,x-MLB,x-NHL,x-NASCAR fan…still a big fan of Females…Vets…NHRA…Muscle Cars…Warbirds and enemy of Socialism everywhere…#FightForTrump #MAGA",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/SGoHPpzgF7 Roy was 10…She was 11?,SocialismsEnemy,SocialismsEnemy,3970,3970,0,15823,4860,4309,106910,False,0,False,0
Mon Nov 13 07:02:15 +0000 2017,277398779,929967631397982209,en,Morriston Fl west of Ocala,"Pharmacist, graduate of U. of Cincinnati College of Pharmacy  Wife Marilyn ( an RN in ER and intensive care.)  Pets: OUTRIDER, JERRY LEE and LADY PEACHES.",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/bxH9tUTJNa,Jerry6342,Gerald Buckley,198,198,0,15,965,4,5895,False,0,False,0
Mon Nov 13 10:13:15 +0000 2017,160068854,930015697199022080,en,Republic of the Philippines,A retired Social Worker and active writer and advocate for expats in the Philippines...,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW - Departed https://t.co/CWD8f2pU1v,expatworldtagum,Gilman Jones,116,116,0,844,445,80,8003,False,0,False,0
Mon Nov 13 10:53:38 +0000 2017,17744351,930025860857556993,en,USA,"If you live in fear, you fear to live! 
CEO Ology II, Inc. O2 Tropical Magic Natural Skincare Products
#ConstitutionalFreedom #StopHumanTrafficking #2A 🇺🇸🏝️",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/PX2ig6o97M #amjoy,TerryJMcMurray,🇺🇸 Terry McMurray 🇺🇸 🏝️,13804,13804,0,35056,753,29710,241558,False,0,False,0
Mon Nov 13 11:25:42 +0000 2017,2367288038,930033928257310720,en,Newnan Ga,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/2DNkU5p5Y9,CharlesShytles,Charles L. Shytles,272,272,0,115,1044,793,6422,False,0,False,0
Mon Nov 13 13:12:27 +0000 2017,794212488568913920,930060792824848384,en,"Lake Charles, LA",#DrainTheSwamp #Winning #NoSnowflakes #LockHerUp #StandWithFlynn,"@SLadreda UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/YoHTZSgoV9 … Well, Well what do you know the truth always prevails! #TRANNYMIKE🤮🤮🤮 https://t.co/ZOQxnt2udM",jamestrumpster1,I LOVE TRUMP,5969,5969,0,65,7155,9199,120244,False,1,False,1
Mon Nov 13 14:57:34 +0000 2017,234126951,930087245457117185,en,Texas,"Retired conservative writer.
https://t.co/3zsivsDZbi","UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW #looneyleft is in total collapse playing the sex abuse crime card when it is Ds that have the issue?
https://t.co/WBua76aZV9",MangusColorado,Mangus Colorado,4015,4015,0,7207,4999,19084,199635,False,3,False,2
Sun May 07 17:58:11 +0000 2023,234126951,1655270820334252033,zxx,Texas,"Retired conservative writer.
https://t.co/3zsivsDZbi",https://t.co/j9uUB55dCv,MangusColorado,Mangus Colorado,4015,4015,0,7207,4999,19084,199635,False,0,False,0
Mon Nov 13 15:22:15 +0000 2017,111671624,930093457686827008,en,USA,"Will defend R freedom until the day I die. Into GOD, Reagan, Bocelli, Law & not so much order We all bleed RED! RT NOT endorsement Follow BACK - #MAGA #KAG",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/U8PXmyizje,honeysiota,❌Honey! INSIDER ⬆️,5709,5709,0,28008,6439,4418,53440,False,0,False,1
Mon Nov 13 17:54:34 +0000 2017,749902765,930131789062070272,en,"Ohio, USA",,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/Of2FBHlxzb,MikeHud99832954,Mike Hudson,17,17,0,120,82,155,741,False,0,False,0
Mon Nov 13 20:30:07 +0000 2017,773558501079646208,930170937185570818,en,"Accra, Ghana",Elikplim is my name. Blogger and a #socialmedia addict.,UPDATE: Second Roy Moore accuser works for Michelle Obama right now! https://t.co/kuHq1TV8YS by #MPScrofani via @c0nvey,EriqElikplim,Eriq Elikplim,30,30,0,11,28,42,219,False,0,False,0
Mon Nov 13 20:48:53 +0000 2017,134074793,930175659560890368,en,"Jasper,Texas",President Deep East Texas Tea Party,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/GeePVO1zof,PaPawGeorge,George McDaniel,274,274,0,2,971,104,33738,False,0,False,0
Mon Nov 13 20:56:55 +0000 2017,913171216084566017,930177680485388288,en,"California, USA",MA ForensicPsychology #MAGA🇺🇸Fine Wine🍷Beach🏝Books📚Film🎥 #Patriot #Conservative: F/by @RealJamesWoods,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/j5LRefbFPc,Briinthesprings,SoCal Deplorable,4981,4981,0,96598,6005,2533,56262,False,2,False,3
Mon Nov 13 21:03:10 +0000 2017,871436467863605248,930179253970223104,en, In Exile in North Texas 🤠🐂,"Conservative Libertarian. Retired LEO👮🏼‍♂️With Biden & his cabal of fascist goons, our future is doomed🤯🙏🇺🇸🍷",@Briinthesprings She looks like Iggy Pop with glasses🤓,TonyBoscoe,Tony B,9031,9031,0,10836,9283,1387,25213,False,0,False,1
Mon Nov 13 21:02:21 +0000 2017,15502903,930179047560278016,en,EU,"🏉Saints ⚽️Liverpool 🏉Quins
🌿Green
🍖Muting gammons
📉Anti-growth coalition",@crosshairsonyou Stop your botting Vlad,silly_snowflake,❄️🇪🇺 Wokerati Snowflake ⭐️🇺🇦,684,684,0,3328,2246,2149,107371,False,0,False,0
Mon Nov 13 22:27:36 +0000 2017,887690060,930200501836120065,en,western Montana,"Professional Cynic/Troll blocker...i am brutally honest and not afraid to state my opinion.  if that offends you, go somewhere else!  #ThisIsNotASafeSpace #MAGA",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/OItx9SP98X,angelnmt2012,🇺🇸QuitYerWhinging🇺🇸,659,659,0,22284,1208,1521,53021,False,1,False,1
Mon Nov 13 22:29:50 +0000 2017,17116963,930201065525534720,en,,"Retired military, experienced so much - not sure where to start - but, golf is my passion besides saving this country/planet. https://t.co/smflE9tG5j",@angelnmt2012 But bigfoot is best buds with weinstein... #MAGA https://t.co/oVZZ2fSGqZ,crazee_rdz,crazeerdz,3720,3720,0,35067,4230,4670,19334,False,0,False,2
Mon Nov 13 23:21:33 +0000 2017,534922330,930214078362120192,en,"Mableton, GA","PROUD supporter of the greatest President in my lifetime, Donald J Trump, 45th POTUS!",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/glKjjxIfmA,RosieBud521,RosieBud🌹,1014,1014,0,21626,1673,680,44493,False,0,False,0
Tue Nov 14 01:04:39 +0000 2017,60061504,930240024246870017,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/AZ9pMccYXv,Creekredman,Creekredman,668,668,0,67612,898,7068,166712,False,0,False,0
Tue Nov 14 04:12:14 +0000 2017,151809909,930287231826264066,en,"Edgewater, NJ",,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/1JibVc7p09,sirish789,Sean Padraic,1918,1918,0,61476,5043,304,63108,False,0,False,0
Tue Nov 14 07:16:19 +0000 2017,272483790,930333556089303048,en,,"Sick of #Liberal lies, corruption & ethics viol, esp J Trudeau blocking RCMP! Need to investigate ALL scandals! #TrudeauMustGo On GETTR Same name.",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/xl1nweUlDP,Orkidnut,Orkidnut,3588,3588,0,169555,2928,17469,121357,False,0,False,0
Tue Nov 14 08:02:03 +0000 2017,16512565,930345067671441414,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/MFPoPiSEGc via @https://twitter.com/?lang=en,warismurder1,Abolish,10248,10248,0,181222,10440,13083,173345,False,0,False,0
Tue Nov 14 08:50:42 +0000 2017,16512565,930357308974133248,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/Y47YI9A7wl,warismurder1,Abolish,10248,10248,0,181220,10440,13083,173345,False,1,False,1
Tue Nov 14 21:44:29 +0000 2017,914086227401461760,930552036709535745,en,,Reasoned debate is welcomed but expect to be challenged on facts.,@BanzaiM4 I’d check that story if I were you.,PhilStyne,Philistine,14,14,0,160,188,107,6874,False,0,False,0
Tue Nov 14 11:40:59 +0000 2017,3837907454,930400162723389442,en,,"Obama called us Clingers
Clinton called us Deplorables
Terrorists call us Infidels
Trump calls us Americans",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/hfcl2OEXF0 via @https://twitter.com/?lang=en,YesImDeplorable,cheri thompson,1475,1475,0,88075,3437,4598,82020,False,0,False,0
Tue Nov 14 15:51:46 +0000 2017,986858790,930463273664876545,en,"Texas, USA","God fearing, wasp, patriot, flawed human being",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/Lyc7VD284J,kevingunter27,kevin gunter,435,435,0,5936,1390,36,4664,False,0,False,0
Tue Nov 14 21:43:28 +0000 2017,914086227401461760,930551784728416256,en,,Reasoned debate is welcomed but expect to be challenged on facts.,@kevingunter27 I’d check that story if I were you.,PhilStyne,Philistine,14,14,0,160,188,107,6874,False,0,False,0
Sun May 07 14:36:50 +0000 2023,986858790,1655220149345976321,en,"Texas, USA","God fearing, wasp, patriot, flawed human being",Check out Dr Scott Jensen's video! #TikTok https://t.co/9JrctORHo4,kevingunter27,kevin gunter,435,435,0,5936,1390,36,4664,False,0,False,0
Tue Nov 14 19:51:06 +0000 2017,233933230,930523505828990976,en,Conch Republic & Blue Ridge,President Trump’s America grows by God's grace. Let’s #MAGA/#KAG as we walk to please our Lord Jesus. And yes #QuantumMechanics PROVES God creates everything!,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/Zd6VcTtAQH,HomunculusLoikm,Homunculus aka #Hom,130346,130346,0,46867,85721,3713,118806,False,17,False,9
Tue Nov 14 20:09:41 +0000 2017,2254659753,930528182113067008,en,Here!,"I believe in Canes Football & Truth. If you're against either I'm not sure we can be friends! 🤣 Just jokes, I love urrbody! Carpe Diem!",@HomunculusLoikm What's your point?! They can't be sexually assaulted because they're Dems?! Lol! Y'all WILD!,gregorykingjr,Greg King,1462,1462,0,263916,1482,2994,72629,False,0,False,0
Tue Nov 14 20:10:26 +0000 2017,2254659753,930528371406266368,en,Here!,"I believe in Canes Football & Truth. If you're against either I'm not sure we can be friends! 🤣 Just jokes, I love urrbody! Carpe Diem!",@StarryKnight47 @HomunculusLoikm So their accusations are false because they're Dems?! Lol,gregorykingjr,Greg King,1462,1462,0,263916,1482,2994,72629,False,0,False,0
Tue Nov 14 20:42:39 +0000 2017,2647423597,930536479151083521,en,"Business Traveling, origin VA.",Extremely Disappointed Citizen...,@StarryKnight47 @ProudMomOf_9 @HomunculusLoikm Just coincidence. According to MSM and Liberals. Nothing to see here folks. Move along with the agenda.,JerryDonLee,Citizen Patriot 🇺🇸,1960,1960,0,5093,2651,559,12672,False,1,False,1
Wed Nov 15 03:45:13 +0000 2017,845822302361174017,930642820033122304,en,,,@StarryKnight47 @HomunculusLoikm Right!,AdaptedbyU,adaptedby usa,10,10,0,1362,111,0,843,False,0,False,0
Tue Nov 14 20:29:37 +0000 2017,15675138,930533199238885376,en,"Washington, D.C.",Capitol Hill. The White House. National Politics. Powered by Cable.,"""Roy Moore should step aside. The women who've come forward are entirely credible."" - @SenateMajLdr Mitch McConnell https://t.co/PwrB1dVD1Z",cspan,CSPAN,2099985,2099985,0,1893,8544,41604,63634,False,52,False,100
Wed Nov 15 00:46:16 +0000 2017,65410286,930597786898391042,en,Michigan,"internet and affiliate marketer real estate investor and success student, interested in above, natural farming, success coaching Prepper and survivalist coach",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/sknzZoTaR0,tallguy62,steve bridges,1257,1257,0,1492,4070,310,25374,False,0,False,0
Wed Nov 15 14:43:08 +0000 2017,15923226,930808389051043840,en,"Washington, DC","C-SPAN's morning call-in program. Live every day from 7-10am ET with guests taking your calls, texts, and tweets. Join the conversation. https://t.co/tvkzxAsKyx","Open phones until 10am ET, call or tweet us! https://t.co/FLfX7C25k2",cspanwj,Washington Journal,69352,69352,0,1854,6079,27192,51262,False,0,False,1
Wed Nov 15 16:48:27 +0000 2017,766310234272985090,930839926979080193,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/AAJ5RS4QoO,forsaken_man,Forsaken,4,4,0,0,6,114,7407,False,0,False,0
Wed Nov 15 16:53:41 +0000 2017,19860107,930841245211156480,en,Florida,Constitutionalist! Student of Professor Mark Levin!,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/cZjzFxUM7O,aceaerialphoto,joe,116,116,0,514,493,309,24373,False,0,False,0
Wed Nov 15 18:24:04 +0000 2017,60061504,930863988283359233,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/RhtRlOPPiq via @https://twitter.com/?lang=en,Creekredman,Creekredman,668,668,0,67610,898,7068,166712,False,0,False,0
Wed Nov 15 21:42:38 +0000 2017,709880378727641089,930913962312396800,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/V4sV9m8RDX via @https://twitter.com/?lang=en,nop3472,nop347,0,0,0,66,20,15,252,False,0,False,0
Wed Nov 15 23:53:22 +0000 2017,41509298,930946860918951936,en,"Bradenton, Florida","I'm here because I'm NOT giving up EVER! Kicked off Facebook with 60k followers.  #MAGA, #WWG1WGA, We win this!
GAB ondarocks Truth ondarocks  PROUDLY UNVAXXED!",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/PNMQkNdJk4,richierigg1,Richard Rigg,2655,2655,0,2607,3577,1477,70584,False,0,False,0
Thu Nov 16 01:56:25 +0000 2017,1032200341,930977825988820992,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/aAGtPXjsGl via @https://twitter.com/?lang=en,henrywilburn1,henry wilburn,411,411,0,4993,637,1147,23769,False,0,False,0
Thu Nov 16 03:34:28 +0000 2017,701592824924364800,931002503021453312,en,,American Patriot and Conservative!,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/10YOz5I27r,juanita_lux,Juanita Lux,179,179,0,11411,653,366,36146,False,0,False,0
Thu Nov 16 04:24:03 +0000 2017,47093849,931014982560636928,en,"Wichita, Kansas",Broker/Owner of Jad Wolf Company,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/8qjf8tYAMC,jadwolfer,"Jad A. Wolf, Jr.",244,244,0,64,203,92,84527,False,0,False,0
Thu Nov 16 05:41:29 +0000 2017,145298146,931034467967422464,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/2q3I548aMy,minsalbooks,elisha minsal,417,417,0,1462,345,1063,145433,False,0,False,0
Thu Nov 16 08:42:36 +0000 2017,52030572,931080048832020480,en,"Stark County, Ohio, USA",,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/XoL915cv6N,James_K_Bryson,JAMES K. BRYSON,358,358,0,31812,2959,900,36267,False,0,False,0
Thu Nov 16 12:51:19 +0000 2017,309205240,931142637393981441,en,Tampa Bay - usually,"Corporate Analyst .. Marine-combatVet.. https://t.co/UgZdS6QjvT ... #BLOCKCHAIN Been Shadow-banned for years,,Thx Donald Trump..lol - iFB asap","UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW...

 https://t.co/3osTKtX8vz via @https://twitter.com/?lang=en",search4rr,MondayQB,11965,11965,0,41639,13194,653,74864,False,0,False,0
Thu Nov 16 14:50:34 +0000 2017,490975378,931172650038181888,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/ReWjvkfqEk,poooopers,Pat McMahon,9,9,0,0,13,154,24437,False,0,False,0
Thu Nov 16 15:29:03 +0000 2017,24544802,931182332928712704,en,,"Conservative, very concerned about the future of our country. Time to stand up for traditional American values. Time for true patriotism. Shortman5427GAB",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/diGAgxiHbT,shortman5427,bill,59420,59420,0,250,65371,7879,383292,False,6,False,5
Thu Nov 16 16:35:55 +0000 2017,14403857,931199160736501760,en,,"Yes, we do need a change. #MAGA 🇺🇸 
Follow me @Bonniesinc on Truth Social",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/OepPJhIFHQ,Bonnie_,Bonnie_Was_Here,3790,3790,0,4007,4774,5616,56761,False,0,False,0
Thu Nov 16 16:49:10 +0000 2017,138823315,931202494713167872,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/kflC4VORO8,susanhunley,Frank's Welding Inc.,26,26,0,0,0,43,21729,False,0,False,0
Thu Nov 16 17:09:14 +0000 2017,49415744,931207544579731456,en,Canada,"https://t.co/MY4DY5NRim /trbzonebanc777 /gracerestoration /roadtoworldrevival /tomsquirks
 McMaster Univ. grad.  Economic + Bus. Facebook",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/rE0lKrQKYI,timbit777,Divulge It,631,631,0,396,1655,3470,158787,False,0,False,0
Thu Nov 16 18:25:17 +0000 2017,4218076636,931226684094808064,en,"Morvan, Nièvre, France","PETER NATHANSON, an American bluesman from Boston, Massachusetts, USA, has his own unique and modern sound. This bluesman,is one of the best of his generation.",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/QXMy7REney,nathanson57,Peter Nathanson,446,446,0,20946,913,4188,96822,False,0,False,0
Thu Nov 16 20:18:06 +0000 2017,813396917333979136,931255075686768640,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/QjJmXHHGr7,tinkerswings,JOE,2,2,0,30,118,69,5769,False,0,False,0
Fri Nov 17 18:33:11 +0000 2017,79062359,931591061176119296,en,Ici,"I’m like a sweet and salty snack mix, you never know what you’ll get. Hitched to Will. Ruled by an old decrepit cat #feminist #atheist #TheResistance","#FakeNews ALERT:  Bots are working hard to discredit the women who accuse Roy Moore of assault &amp; harassment #RoyMooreChildMolestor 

UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/jh8P1lJK0k",lemonygelato,C’est Meow,1131,1131,0,32003,2062,1276,20646,False,0,False,0
Fri Nov 17 20:46:15 +0000 2017,104576154,931624545567625216,en,USA,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW  https://t.co/70AZhzSlsz,wufandmew,Bette Anderson,1307,1307,0,23,1783,7406,205208,False,0,False,0
Sat Nov 18 03:40:00 +0000 2017,493743866,931728670942674944,en,"Seattle, WA","Born on March 20, 1945 in Pasadena, CA, I grew up in the L.A. Basin.  Studied math, the sciences, business arts.  Currently a writer and a phone psychic.",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/jMPiEKWrhN,YDrgwyla,Yael Dragwyla,24,24,0,1014,19,22325,29071,False,0,False,0
Sat Nov 18 08:10:13 +0000 2017,155766124,931796675051470849,en,Seattle WA,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/ZZeS8LmjCA,Hen2pa,Henry     Paul,76,76,0,2,65,1608,53087,False,2,False,2
Sat Nov 18 10:32:44 +0000 2017,140755296,931832539915923456,en,"Tuscany, Italy, Poggibonsi","A little beautiful castle from 1700, where I live since many years and produce wine and oil.",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/5exVruCkWh,VillaLaCollina,Agneta Holst,342,342,0,60,947,51,7910,False,0,False,0
Sat Nov 18 15:52:02 +0000 2017,26706741,931912892781420550,en,,"Conservative, pro gun, U S Army  veteran 1964-67  human rights for all",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/8aBKwLTkLE,earl1943,Earl G. Garrett,647,647,0,7264,1069,925,130887,False,0,False,0
Sun Nov 19 04:27:49 +0000 2017,48552613,932103094321799168,en,Planet Claire,"☯ it's never about the size of your circle, it's about the loyalty that's in it ☯",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/QcXjl3Fi8m,craigdh,Lil' Joe,1274,1274,0,11285,1932,31618,91872,False,0,False,0
Sun Nov 19 17:11:18 +0000 2017,912409236587601921,932295227485884423,en,"Bentonville, AR",General News General News History Movies News Politics Television Food Health,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/Hay2PNOPwZ,DeniseM04406851,Denise McMillan,101,101,0,3931,368,1603,6476,False,0,False,0
Sun Nov 19 17:11:46 +0000 2017,17018594,932295345853394946,qme,"Washington, D.C.",Dad. Writer. Dyslexic. I apologize in advance for my typos! Read my writing. Bring back PLUTO! #EarthFirst #Resist,@DeniseM04406851 https://t.co/VUHlawEg8W,jasonbaum,Jason Baum,26842,26842,0,122831,24742,19788,153225,False,0,False,0
Tue Nov 21 03:56:24 +0000 2017,8637082,932819961252327424,en,Bogota,I am here to make friends and market online.,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/qKL1TvBflL,Opportunity4u,Jose Damaso Ramon,1085,1085,0,4460,2755,580,14774,False,0,False,0
Sat May 06 15:10:17 +0000 2023,8637082,1654866179649855488,es,Bogota,I am here to make friends and market online.,Cómo te ayuda Pawa de Paysup Power??? https://t.co/cjRTlcyDuK,Opportunity4u,Jose Damaso Ramon,1085,1085,0,4460,2755,580,14774,False,0,False,0
Wed Nov 22 16:30:21 +0000 2017,1289704663,933372086420111360,en,Clarkrange Tennessee,"Conservative, Military brat,former military wife,, mother,grandmother and great grandmother. .Love my Country & Pres.DJT. NO DM's. MAGA!!!",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/G4BwFTtvq9,Carol38553,Carol,8278,8278,0,145134,6563,20852,452065,False,0,False,0
Sun May 07 19:39:16 +0000 2023,1289704663,1655296259345850375,zxx,Clarkrange Tennessee,"Conservative, Military brat,former military wife,, mother,grandmother and great grandmother. .Love my Country & Pres.DJT. NO DM's. MAGA!!!",https://t.co/bVKerTqQBu,Carol38553,Carol,8278,8278,0,145134,6563,20852,452065,False,0,False,0
Thu Nov 23 21:28:51 +0000 2017,540859433,933809596824633344,en,Get Your Mind Right,"I am an American, Conservative, black female. #ppsellsbabyparts",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/RymivMAM1x,orion_kp,#NOAMNESTY,499,499,0,1604,654,245,16566,False,0,False,0
Thu Nov 23 23:34:21 +0000 2017,67852717,933841176339341312,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/L17rPsIe7N,gutntag2u,martin gregory,3,3,0,0,20,254,16457,False,0,False,0
Thu Nov 23 23:34:25 +0000 2017,67852717,933841196467785733,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/Qv9NuCTPAX,gutntag2u,martin gregory,3,3,0,0,20,254,16457,False,0,False,0
Fri Nov 24 23:36:17 +0000 2017,537595598,934204051427905538,en,,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/tcnqivj80j,GuyGuy60,GUY BOCIAN,26,26,0,291,273,443,13253,False,0,False,0
Sat Nov 25 00:51:21 +0000 2017,10377032,934222942283513861,en,"Shreveport, Louisiana",Federal dung beetle working in the belly of the beast of a VA hospital on the zombie crew shift.,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/myy9njs7lr,marquisdejolie,marquisdejolie,232,232,0,84,523,757,31663,False,0,False,0
Sat Nov 25 02:32:29 +0000 2017,229175022,934248395732070401,en,Yhdysvallat,"67, dedicated Christian/Conservative,  Strict Constitutionalist, Still work out. Liberalism is killing America! God is the answer! #CCOT#SSIA#PJNET#2A#NRA#TRUMP",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/DpBpeZYNIa,TheHandyman61,Thom Stewart,855,855,0,3408,1247,396,29884,False,0,False,0
Sat Nov 25 05:52:44 +0000 2017,1688330221,934298790365941760,en,Cent Pa,"Retired sptg goods wholesale sales,Married .Constitution -- NRA BENEFACTOR.wanting Common sense to return to DC.- Hunter -Fisherman & Yorkie owner ~No DM Please",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW https://t.co/peFn08YVXB if you ever questioned these persons this does not help convince you they are trrruthfull,newspolice1,Jim wetz,2310,2310,0,6730,4186,3537,43011,False,0,False,0
Sat May 06 12:59:05 +0000 2023,1688330221,1654833158989152256,en,Cent Pa,"Retired sptg goods wholesale sales,Married .Constitution -- NRA BENEFACTOR.wanting Common sense to return to DC.- Hunter -Fisherman & Yorkie owner ~No DM Please","""run over an American flag.""  NOT QUITE BOZO NEVER SAW A FLAG WITH OUT STRIPES""",newspolice1,Jim wetz,2310,2310,0,6730,4186,3537,43011,False,0,False,0
Sat Nov 25 17:27:43 +0000 2017,2483433162,934473685817282567,en,usa,"Great Service and Your Complete Satisfaction Is All We Know

    When you need to reach those 30 foot plus high branches safely you.",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/dzRGgbNZuC,americantreesup,Steve Gardner,37,37,0,0,9,148,53466,False,0,False,0
Sun Nov 26 00:16:30 +0000 2017,32672411,934576562732785665,en,"Sumter, SC",love to learn new things,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/My5FBS9iuZ,daneillesteele,Donna Jo Cleary,18,18,0,24,52,835,69787,False,0,False,0
Sun Nov 26 01:50:38 +0000 2017,152021268,934600252719620096,en,Ohio,,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/L6d12Y4xm4,wwhefner,william w. hefner,12,12,0,2,7,21,21558,False,0,False,0
Sun Nov 26 09:37:05 +0000 2017,18020666,934717638391025665,en,"Caldwell, Texas USA","Eclectic, weird maybe, but always remembered with a smile",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/h1Xyj68T3C,JimHillTx,HappyNcamping,291,291,0,1074,1060,108,65725,False,0,False,0
Sun Nov 26 12:44:07 +0000 2017,56684522,934764706736279552,en,"Hilton Head Island, SC","I am a wife of a trucker, retired chef and have been married happily ever since June 6, 2000! Boy time flies when you're having fun! And my🥓🥓TRUMP 2020🇺🇸🙏",UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW – Daily News https://t.co/gfOjn6BCc5,ellejac7900,Neanderthal Ellen Denice Jackson🇺🇸💗🥓🙏🙏🙏,433,433,0,21735,1007,7279,49552,False,0,False,0
